720413658,44,M,2,High School,Married,3,Existing Customer,Blue,$120K +,31,2,1
720414558,56,F,2,Unknown,Married,1,Existing Customer,Blue,Less than $40K,36,6,2
720415833,47,M,2,High School,Married,2,Existing Customer,Blue,$60K - $80K,32,3,5
720418383,45,F,3,Unknown,Single,2,Existing Customer,Blue,Unknown,27,4,1
720419358,35,F,2,Uneducated,Single,1,Existing Customer,Blue,Less than $40K,36,3,2
720422358,42,M,1,Post-Graduate,Single,2,Existing Customer,Gold,$60K - $80K,36,1,1
720424608,56,F,1,Unknown,Married,2,Existing Customer,Blue,Unknown,36,6,3
720425508,43,F,5,Graduate,Married,3,Existing Customer,Blue,$80K - $120K,36,1,1
720426708,56,M,3,High School,Single,3,Attrited Customer,Blue,$60K - $80K,45,2,1
720427683,58,M,2,Uneducated,Single,4,Attrited Customer,Blue,$120K +,46,2,3
720430083,65,M,0,High School,Married,2,Existing Customer,Blue,Less than $40K,36,3,3
720431433,62,M,1,Graduate,Married,2,Existing Customer,Blue,Unknown,36,5,2
720432858,40,M,4,Post-Graduate,Married,3,Existing Customer,Blue,Less than $40K,36,4,1
720436008,54,F,1,Doctorate,Unknown,4,Existing Customer,Blue,Less than $40K,43,4,6
720437358,40,F,3,Graduate,Married,2,Existing Customer,Blue,$40K - $60K,32,5,1
720439533,64,F,0,Uneducated,Single,3,Existing Customer,Blue,Less than $40K,36,3,1
720440583,35,M,2,Unknown,Married,2,Existing Customer,Blue,$80K - $120K,36,6,2
720443358,50,M,2,Unknown,Married,1,Existing Customer,Blue,$60K - $80K,36,1,3
720444408,35,F,1,College,Single,4,Attrited Customer,Blue,Less than $40K,25,2,2
720445533,60,F,1,College,Married,3,Existing Customer,Blue,Less than $40K,53,4,3
720446508,50,M,2,Uneducated,Single,2,Existing Customer,Blue,Less than $40K,36,5,3
720449208,34,F,1,College,Married,4,Existing Customer,Blue,Less than $40K,16,6,1
720450108,54,M,1,Graduate,Married,1,Existing Customer,Blue,$40K - $60K,44,5,1
720452508,51,M,1,College,Married,1,Existing Customer,Blue,Unknown,37,4,3
720454158,44,M,2,Unknown,Single,2,Existing Customer,Blue,$60K - $80K,30,6,2
720457608,41,F,4,Graduate,Married,1,Existing Customer,Blue,Less than $40K,36,4,1
720458883,29,M,1,High School,Married,1,Attrited Customer,Blue,$60K - $80K,16,3,2
720460083,45,F,4,Unknown,Single,3,Attrited Customer,Gold,Unknown,27,1,2
720462633,43,F,3,Uneducated,Single,3,Existing Customer,Blue,Less than $40K,29,3,2
720463833,42,M,5,Uneducated,Single,2,Existing Customer,Blue,$60K - $80K,36,1,1
720466383,59,M,1,High School,Unknown,2,Existing Customer,Blue,$40K - $60K,46,4,1
720467583,52,M,2,High School,Single,2,Existing Customer,Blue,$80K - $120K,46,3,3
720470133,59,M,0,Graduate,Single,3,Existing Customer,Blue,Less than $40K,36,5,3
720471108,34,F,4,High School,Single,2,Attrited Customer,Silver,Unknown,26,2,2
720473433,59,F,1,Graduate,Unknown,3,Existing Customer,Blue,Less than $40K,36,5,1
720474408,52,F,2,Graduate,Married,2,Existing Customer,Blue,$40K - $60K,41,1,2
720475233,50,F,2,High School,Unknown,3,Existing Customer,Blue,Less than $40K,43,6,2
720476733,47,F,3,High School,Married,2,Existing Customer,Blue,Less than $40K,34,2,1
720479058,50,F,1,Post-Graduate,Single,2,Existing Customer,Blue,Less than $40K,39,4,2
720480183,45,F,3,Unknown,Divorced,1,Existing Customer,Blue,Less than $40K,34,1,2
720482583,52,F,1,College,Married,1,Existing Customer,Blue,Unknown,43,3,3
720484908,65,F,1,Post-Graduate,Married,3,Existing Customer,Blue,$40K - $60K,52,5,3
720486408,55,F,1,Uneducated,Single,0,Existing Customer,Blue,Less than $40K,36,3,3
720487308,49,M,1,High School,Unknown,2,Attrited Customer,Blue,$60K - $80K,38,3,3
720491958,34,F,3,Uneducated,Single,3,Existing Customer,Blue,Less than $40K,36,4,3
720494058,51,F,2,College,Married,3,Existing Customer,Blue,Less than $40K,25,4,3
720496158,53,M,0,Unknown,Married,0,Existing Customer,Blue,$60K - $80K,42,1,2
720497958,29,M,1,Graduate,Married,2,Existing Customer,Blue,$80K - $120K,14,5,3
720503508,44,M,1,Uneducated,Divorced,3,Existing Customer,Blue,Less than $40K,37,1,2
720504633,46,M,2,Uneducated,Unknown,3,Attrited Customer,Blue,$60K - $80K,32,6,2
720507108,42,F,3,College,Married,2,Attrited Customer,Blue,Less than $40K,28,3,3
720508233,62,M,0,Unknown,Single,4,Attrited Customer,Silver,$40K - $60K,42,3,4
720509433,51,F,2,College,Single,3,Existing Customer,Blue,Less than $40K,31,2,1
720510333,40,M,3,College,Unknown,2,Existing Customer,Blue,$40K - $60K,20,6,2
720511608,38,F,0,Graduate,Married,3,Existing Customer,Blue,Unknown,28,5,3
720512433,56,M,1,Uneducated,Single,3,Attrited Customer,Blue,$60K - $80K,36,6,4
720513333,46,M,3,High School,Single,3,Existing Customer,Blue,$80K - $120K,39,2,1
720515883,57,F,1,Graduate,Married,2,Existing Customer,Blue,Less than $40K,46,4,3
720518283,50,M,2,Post-Graduate,Single,2,Existing Customer,Blue,$60K - $80K,36,1,3
720519333,59,F,2,Unknown,Single,3,Attrited Customer,Blue,Unknown,45,1,3
720520308,46,F,4,Graduate,Married,3,Attrited Customer,Blue,Less than $40K,28,4,2
720521808,38,M,1,Graduate,Single,2,Attrited Customer,Blue,$80K - $120K,19,6,3
720522633,44,M,3,College,Married,2,Existing Customer,Silver,$40K - $60K,36,2,1
720527058,39,F,1,Graduate,Single,3,Existing Customer,Blue,Less than $40K,24,4,3
720529308,63,M,0,High School,Single,1,Attrited Customer,Blue,$60K - $80K,48,5,3
720531633,55,F,1,Graduate,Unknown,2,Attrited Customer,Blue,Less than $40K,36,4,2
720532908,36,F,2,Unknown,Unknown,2,Existing Customer,Blue,$40K - $60K,20,4,3
720535008,46,M,4,Uneducated,Single,3,Existing Customer,Blue,$80K - $120K,36,1,2
720537633,44,F,3,Doctorate,Married,1,Existing Customer,Blue,Less than $40K,36,2,3
720539583,46,M,4,Unknown,Single,4,Existing Customer,Blue,$60K - $80K,31,4,1
720540708,53,F,3,Uneducated,Married,4,Existing Customer,Blue,Less than $40K,42,3,2
720541758,45,F,4,College,Divorced,2,Existing Customer,Blue,Less than $40K,39,5,1
720547533,47,F,2,High School,Married,1,Existing Customer,Blue,Unknown,32,3,2
720551733,46,F,4,Doctorate,Married,6,Attrited Customer,Blue,Unknown,26,3,3
720553158,39,F,1,Graduate,Single,1,Existing Customer,Blue,Less than $40K,31,5,2
720555483,48,M,3,Graduate,Single,3,Existing Customer,Blue,$80K - $120K,35,3,3
720557883,35,M,3,Uneducated,Single,1,Existing Customer,Blue,Less than $40K,21,5,2
720559908,58,F,2,Uneducated,Divorced,4,Existing Customer,Silver,Less than $40K,46,6,1
720562008,34,M,2,Graduate,Single,3,Existing Customer,Silver,$80K - $120K,22,4,3
720563058,56,F,3,College,Single,3,Existing Customer,Blue,Unknown,43,6,1
720563958,48,F,3,Post-Graduate,Married,3,Attrited Customer,Blue,Unknown,38,6,1
720565458,43,M,2,Post-Graduate,Single,3,Attrited Customer,Blue,$60K - $80K,36,2,3
720568083,40,M,2,Graduate,Divorced,4,Existing Customer,Blue,$60K - $80K,36,5,2
720570333,48,F,3,College,Married,0,Existing Customer,Blue,Less than $40K,36,5,3
720572508,38,F,4,Graduate,Married,3,Existing Customer,Blue,Unknown,28,2,3
720575058,47,M,3,Unknown,Single,1,Existing Customer,Blue,$60K - $80K,36,3,2
720578058,53,M,4,Unknown,Single,4,Existing Customer,Blue,$60K - $80K,42,3,3
720580383,50,M,3,Graduate,Married,4,Existing Customer,Blue,Less than $40K,37,3,2
720582558,44,F,2,Uneducated,Married,1,Existing Customer,Blue,Less than $40K,34,3,3
720585183,50,M,3,High School,Married,2,Existing Customer,Blue,$60K - $80K,35,3,3
720589008,47,F,3,Doctorate,Unknown,2,Existing Customer,Blue,Unknown,38,1,3
720590058,51,F,1,Graduate,Unknown,3,Attrited Customer,Blue,$40K - $60K,36,3,3
720592533,41,M,4,Graduate,Unknown,2,Attrited Customer,Blue,$80K - $120K,31,3,3
720593583,39,F,2,Doctorate,Divorced,2,Existing Customer,Blue,Less than $40K,32,1,2
720595083,40,F,3,Unknown,Married,3,Existing Customer,Blue,Less than $40K,30,4,2
720597108,48,F,3,Post-Graduate,Divorced,1,Attrited Customer,Blue,Less than $40K,36,5,3
720598308,47,M,4,Uneducated,Single,6,Attrited Customer,Blue,$120K +,37,3,2
720599658,49,M,1,Unknown,Married,1,Existing Customer,Blue,$40K - $60K,36,2,2
720600858,41,M,4,Graduate,Married,2,Existing Customer,Blue,$60K - $80K,26,5,2
720603558,36,M,4,Graduate,Single,1,Existing Customer,Blue,$60K - $80K,36,3,2
720605808,53,F,1,Graduate,Single,3,Attrited Customer,Blue,Less than $40K,36,2,2
720608658,33,F,1,Uneducated,Single,3,Existing Customer,Blue,Less than $40K,36,5,3
720610008,59,M,1,College,Married,4,Attrited Customer,Blue,$120K +,50,1,5
720611058,40,M,3,Graduate,Single,3,Existing Customer,Blue,$120K +,27,4,2
720612333,44,F,3,College,Single,2,Attrited Customer,Blue,Less than $40K,28,6,2
720614658,40,F,2,High School,Divorced,2,Existing Customer,Blue,$60K - $80K,25,6,4
720615708,57,M,0,Uneducated,Married,2,Attrited Customer,Blue,$40K - $60K,45,6,2
720616908,54,M,1,Uneducated,Single,2,Existing Customer,Blue,$120K +,36,5,1
720618033,43,F,3,College,Married,2,Existing Customer,Blue,$40K - $60K,36,1,3
720620058,41,M,4,High School,Unknown,2,Existing Customer,Blue,$80K - $120K,36,4,3
720621408,38,M,2,Uneducated,Married,2,Existing Customer,Blue,Less than $40K,36,2,3
720626058,37,M,1,Graduate,Single,4,Existing Customer,Blue,$80K - $120K,24,4,4
720633558,37,F,3,Graduate,Divorced,4,Existing Customer,Blue,Less than $40K,24,3,3
720634683,48,M,2,College,Married,4,Attrited Customer,Blue,Unknown,37,5,2
720635883,34,M,3,Unknown,Unknown,3,Existing Customer,Blue,$80K - $120K,24,6,3
720637008,51,F,2,Uneducated,Married,3,Existing Customer,Blue,Less than $40K,43,6,2
720638283,40,F,4,College,Single,2,Existing Customer,Blue,Less than $40K,20,4,3
720639783,35,F,1,Uneducated,Married,2,Existing Customer,Silver,Unknown,27,4,3
720642633,43,F,4,Graduate,Single,1,Existing Customer,Blue,$40K - $60K,24,6,1
720644883,53,M,1,College,Unknown,1,Existing Customer,Blue,Unknown,40,3,2
720648483,39,M,4,College,Single,2,Existing Customer,Blue,$80K - $120K,31,4,3
720650208,40,F,3,College,Unknown,3,Attrited Customer,Blue,$40K - $60K,22,3,3
720654183,45,M,4,Graduate,Married,3,Attrited Customer,Blue,$80K - $120K,35,2,3
720655833,48,F,4,High School,Married,2,Attrited Customer,Blue,Less than $40K,30,2,3
720656883,50,F,3,Graduate,Single,1,Existing Customer,Blue,Less than $40K,40,3,3
720659283,37,M,5,Graduate,Married,4,Existing Customer,Blue,$60K - $80K,31,5,3
720660558,50,M,2,Uneducated,Married,4,Existing Customer,Blue,$120K +,36,4,3
720662508,39,M,1,Graduate,Married,2,Attrited Customer,Blue,$120K +,25,6,3
720666333,36,M,3,Unknown,Unknown,2,Existing Customer,Blue,$120K +,24,6,3
720667383,39,F,2,High School,Married,1,Existing Customer,Blue,Less than $40K,32,5,3
720668358,59,M,0,Uneducated,Single,3,Existing Customer,Blue,$40K - $60K,46,3,3
720670458,52,F,2,Unknown,Single,3,Existing Customer,Blue,$40K - $60K,45,3,1
720673008,49,F,3,Unknown,Divorced,4,Existing Customer,Blue,Less than $40K,38,3,3
720674133,36,M,1,Uneducated,Married,2,Existing Customer,Blue,$40K - $60K,16,5,3
720676158,34,F,4,Uneducated,Single,2,Existing Customer,Blue,Unknown,21,6,3
720677733,40,M,3,Graduate,Married,0,Attrited Customer,Silver,$80K - $120K,36,6,3
720680058,47,F,2,Post-Graduate,Unknown,3,Existing Customer,Blue,Less than $40K,36,6,1
720682308,59,F,0,Uneducated,Single,4,Existing Customer,Blue,Unknown,46,5,1
720683958,41,M,4,Uneducated,Divorced,2,Existing Customer,Gold,$80K - $120K,36,6,2
720686583,46,M,3,High School,Divorced,4,Existing Customer,Blue,$120K +,37,5,3
720688158,37,F,3,High School,Single,4,Existing Customer,Blue,Less than $40K,25,3,2
720689583,50,F,3,High School,Unknown,3,Existing Customer,Blue,$40K - $60K,40,1,3
720690933,52,M,4,Uneducated,Married,3,Existing Customer,Blue,$60K - $80K,39,5,1
720693033,33,M,1,Unknown,Married,4,Attrited Customer,Blue,$60K - $80K,36,1,3
720695583,65,M,1,Graduate,Single,3,Existing Customer,Blue,Unknown,53,6,2
720696558,44,M,2,Graduate,Single,4,Existing Customer,Blue,$80K - $120K,31,5,2
720697908,35,M,2,High School,Married,1,Existing Customer,Blue,$40K - $60K,21,3,3
720698883,51,M,1,High School,Single,3,Attrited Customer,Blue,$80K - $120K,38,2,3
720700008,50,F,1,High School,Single,3,Existing Customer,Blue,Less than $40K,36,1,1
720706008,30,M,2,Post-Graduate,Single,5,Attrited Customer,Blue,$40K - $60K,16,5,3
720707283,48,M,4,Unknown,Unknown,0,Existing Customer,Blue,$80K - $120K,36,5,3
720708183,53,F,1,Uneducated,Unknown,1,Existing Customer,Silver,$40K - $60K,36,5,1
720711483,56,F,1,High School,Married,3,Attrited Customer,Blue,Unknown,42,5,2
720712533,51,M,3,Graduate,Married,3,Existing Customer,Gold,$80K - $120K,36,2,1
720714933,62,F,1,Graduate,Married,2,Existing Customer,Blue,Less than $40K,49,4,2
720717108,64,M,1,Uneducated,Single,1,Existing Customer,Blue,Unknown,51,6,3
720718908,46,M,3,Uneducated,Single,3,Existing Customer,Blue,$120K +,36,5,1
720719883,54,F,1,Graduate,Single,3,Attrited Customer,Blue,Unknown,41,3,3
720724008,43,M,2,Graduate,Single,4,Existing Customer,Blue,$80K - $120K,36,4,1
720725058,51,F,1,Graduate,Single,4,Attrited Customer,Blue,Less than $40K,37,1,3
720725883,34,F,2,College,Single,3,Existing Customer,Blue,Less than $40K,20,5,2
720728133,44,M,4,Uneducated,Single,3,Existing Customer,Blue,$40K - $60K,33,4,3
720729108,32,M,0,Unknown,Single,1,Existing Customer,Blue,Less than $40K,17,1,2
720730683,51,M,2,Graduate,Married,3,Existing Customer,Blue,Unknown,36,5,3
720731808,52,F,3,Graduate,Single,4,Attrited Customer,Blue,Less than $40K,38,2,3
720734583,44,F,2,Post-Graduate,Married,3,Existing Customer,Blue,Less than $40K,32,1,3
720735408,44,F,4,Doctorate,Married,1,Existing Customer,Blue,$40K - $60K,30,1,3
720736608,42,M,2,Graduate,Married,1,Existing Customer,Blue,$60K - $80K,36,2,2
720739083,36,F,2,Post-Graduate,Married,3,Attrited Customer,Blue,Less than $40K,25,5,2
720742083,48,F,4,Unknown,Married,3,Attrited Customer,Blue,Less than $40K,36,4,3
720746208,52,M,1,Graduate,Married,1,Existing Customer,Blue,$80K - $120K,43,6,1
720747633,32,M,1,Unknown,Married,4,Existing Customer,Blue,$40K - $60K,36,3,2
720748608,44,F,3,Graduate,Divorced,2,Attrited Customer,Blue,$40K - $60K,32,1,2
720753183,48,M,2,Post-Graduate,Married,2,Existing Customer,Blue,$40K - $60K,36,4,3
720755658,42,F,2,Doctorate,Married,0,Existing Customer,Blue,Less than $40K,32,6,6
720756708,52,F,3,Unknown,Married,2,Existing Customer,Blue,Less than $40K,41,6,3
720758808,38,M,3,College,Single,5,Attrited Customer,Blue,$60K - $80K,18,5,1
720761208,59,M,1,College,Married,2,Attrited Customer,Blue,$120K +,47,2,4
720766908,40,F,2,Uneducated,Married,2,Attrited Customer,Blue,Less than $40K,28,2,2
720768258,52,F,3,Graduate,Single,1,Existing Customer,Blue,Less than $40K,34,5,2
720769533,65,M,0,Graduate,Single,1,Existing Customer,Blue,$40K - $60K,36,4,0
720770883,65,F,0,Graduate,Single,3,Existing Customer,Blue,Less than $40K,56,5,3
720771933,49,F,3,Post-Graduate,Married,1,Attrited Customer,Blue,$40K - $60K,36,5,2
720774183,40,F,1,High School,Married,1,Existing Customer,Blue,Less than $40K,30,6,2
720776508,44,F,2,Doctorate,Unknown,2,Existing Customer,Blue,$40K - $60K,25,4,3
720777558,46,M,4,Graduate,Single,2,Existing Customer,Blue,Less than $40K,38,6,2
720778458,49,M,3,Unknown,Married,3,Existing Customer,Blue,$60K - $80K,36,6,3
720779733,56,M,1,Uneducated,Married,2,Existing Customer,Blue,$120K +,36,3,2
720781158,44,F,2,Uneducated,Divorced,3,Existing Customer,Blue,$40K - $60K,27,4,2
720782658,42,M,4,Graduate,Married,3,Existing Customer,Blue,$60K - $80K,36,4,2
720783558,58,F,1,Graduate,Married,1,Existing Customer,Blue,Unknown,48,2,3
720784833,48,F,3,Graduate,Single,1,Attrited Customer,Blue,Unknown,36,3,3
720786033,55,M,1,College,Single,4,Existing Customer,Blue,$80K - $120K,42,5,2
720788883,58,F,0,Uneducated,Unknown,3,Existing Customer,Blue,Unknown,36,1,2
720789933,46,F,4,Graduate,Married,1,Existing Customer,Blue,Unknown,32,2,1
720795858,44,M,4,Graduate,Married,2,Existing Customer,Blue,$60K - $80K,25,3,3
720799608,57,M,2,Graduate,Married,2,Existing Customer,Blue,$40K - $60K,49,5,1
720801033,51,F,1,High School,Married,3,Existing Customer,Blue,Unknown,36,3,2
720802833,26,F,1,High School,Single,3,Existing Customer,Blue,Less than $40K,13,3,2
720807183,55,M,2,Graduate,Single,1,Existing Customer,Blue,$80K - $120K,36,3,2
720809358,39,M,1,College,Unknown,3,Existing Customer,Blue,$40K - $60K,32,1,1
720810783,54,F,2,Graduate,Married,3,Attrited Customer,Blue,Unknown,44,2,3
720812433,54,M,2,College,Married,2,Attrited Customer,Blue,$120K +,46,6,1
720814233,45,F,4,High School,Married,3,Existing Customer,Blue,$80K - $120K,34,4,3
720815208,52,M,0,High School,Single,3,Attrited Customer,Blue,$120K +,39,5,3
720817533,54,M,1,Uneducated,Married,2,Existing Customer,Blue,$120K +,40,4,1
720818658,50,M,1,Uneducated,Married,3,Existing Customer,Blue,Less than $40K,38,3,3
720819858,47,M,4,Post-Graduate,Single,2,Existing Customer,Blue,Less than $40K,27,1,2
720823458,59,F,2,Unknown,Married,2,Existing Customer,Blue,Less than $40K,46,2,6
720824883,48,F,1,Unknown,Married,2,Existing Customer,Blue,Less than $40K,40,3,1
720827133,43,F,3,Doctorate,Married,2,Existing Customer,Blue,Less than $40K,30,1,2
720831783,50,F,0,High School,Unknown,1,Existing Customer,Blue,Less than $40K,36,3,2
720835308,49,F,2,Uneducated,Married,3,Existing Customer,Blue,Unknown,34,6,1
720836808,35,M,3,High School,Single,2,Existing Customer,Blue,$80K - $120K,28,4,2
720837708,42,F,3,College,Married,3,Existing Customer,Blue,Less than $40K,28,1,2
720840108,44,M,0,Uneducated,Married,0,Existing Customer,Blue,Less than $40K,24,5,3
720841533,29,M,0,Graduate,Married,5,Existing Customer,Blue,Less than $40K,15,3,1
720844008,54,F,4,Graduate,Single,2,Existing Customer,Blue,Less than $40K,45,6,2
720846558,49,M,1,Unknown,Single,4,Existing Customer,Blue,$80K - $120K,36,6,3
720848733,38,M,1,High School,Married,2,Existing Customer,Blue,$80K - $120K,24,4,3
720849708,44,M,4,Graduate,Single,1,Existing Customer,Blue,$80K - $120K,37,3,3
720852108,46,M,4,High School,Divorced,1,Existing Customer,Blue,$120K +,31,2,3
720853158,38,F,3,High School,Married,3,Existing Customer,Blue,Unknown,24,6,3
720854358,27,M,0,Unknown,Married,4,Existing Customer,Blue,$40K - $60K,14,4,1
720859533,52,F,2,High School,Single,1,Existing Customer,Blue,$40K - $60K,39,2,1
720863133,65,M,1,Graduate,Married,4,Existing Customer,Blue,Less than $40K,54,5,3
720865383,53,M,3,Graduate,Single,1,Existing Customer,Blue,$120K +,45,4,3
720867708,45,F,4,Graduate,Unknown,2,Attrited Customer,Blue,Less than $40K,33,1,3
720868683,50,F,4,Uneducated,Single,3,Existing Customer,Blue,$40K - $60K,22,5,2
720871383,36,M,2,Graduate,Married,3,Existing Customer,Blue,$80K - $120K,28,5,3
720872433,39,F,1,Uneducated,Single,6,Attrited Customer,Blue,$40K - $60K,28,5,3
720874983,51,M,3,Uneducated,Married,1,Existing Customer,Silver,$80K - $120K,37,1,2
720877083,50,M,2,Graduate,Married,2,Existing Customer,Blue,$80K - $120K,36,6,1
720879708,52,F,2,High School,Single,4,Attrited Customer,Blue,$80K - $120K,44,3,2
720885558,51,F,2,High School,Married,1,Existing Customer,Blue,$40K - $60K,37,5,1
720887058,51,F,1,Unknown,Married,3,Existing Customer,Blue,Unknown,35,1,2
720891633,53,F,2,High School,Single,2,Attrited Customer,Blue,Less than $40K,46,6,1
720892833,50,F,3,Graduate,Married,2,Existing Customer,Blue,$40K - $60K,39,5,3
720893958,49,F,4,Uneducated,Single,3,Existing Customer,Blue,Less than $40K,36,1,3
720895533,32,F,4,Unknown,Married,3,Existing Customer,Blue,Less than $40K,22,6,3
720897783,50,M,1,Uneducated,Married,5,Existing Customer,Blue,$120K +,30,6,2
720899058,35,M,2,Graduate,Married,1,Existing Customer,Blue,$80K - $120K,21,6,2
720899883,44,F,1,High School,Married,2,Existing Customer,Blue,$40K - $60K,35,6,2
720902133,58,F,1,High School,Single,0,Existing Customer,Blue,$40K - $60K,46,4,1
720903258,48,M,3,Unknown,Unknown,1,Attrited Customer,Blue,$60K - $80K,28,2,2
720904233,53,M,0,Graduate,Married,2,Existing Customer,Blue,$80K - $120K,41,3,3
720905133,43,M,3,Graduate,Unknown,6,Attrited Customer,Blue,$80K - $120K,29,1,2
720906033,35,M,1,Graduate,Married,4,Existing Customer,Blue,$40K - $60K,25,5,4
720909408,37,M,2,High School,Unknown,2,Existing Customer,Blue,$120K +,24,4,2
720914358,46,M,3,Graduate,Married,3,Existing Customer,Blue,Less than $40K,36,3,2
720916683,41,M,3,Graduate,Single,2,Existing Customer,Blue,$80K - $120K,26,4,3
720917808,35,M,2,High School,Single,4,Existing Customer,Blue,$40K - $60K,36,5,3
720920058,38,M,2,Graduate,Married,4,Existing Customer,Blue,$60K - $80K,25,3,3
720921408,46,F,2,College,Single,4,Existing Customer,Blue,Less than $40K,36,6,1
720923658,48,M,3,Post-Graduate,Single,2,Existing Customer,Blue,$60K - $80K,39,5,2
720924633,40,M,5,Graduate,Unknown,1,Existing Customer,Blue,Less than $40K,27,4,2
720927183,56,F,4,Graduate,Married,2,Existing Customer,Blue,Less than $40K,36,3,5
720930633,58,F,0,High School,Single,2,Existing Customer,Blue,Less than $40K,46,5,4
720933408,56,F,2,Uneducated,Unknown,2,Existing Customer,Blue,Less than $40K,36,3,1
720935658,57,F,4,Post-Graduate,Single,3,Existing Customer,Blue,Less than $40K,45,2,2
720939933,46,F,4,Unknown,Single,5,Attrited Customer,Blue,Less than $40K,33,5,3
720941433,53,F,3,High School,Married,2,Attrited Customer,Blue,Less than $40K,41,3,3
720942333,49,M,2,Unknown,Married,4,Existing Customer,Blue,$40K - $60K,36,4,3
720943308,47,M,3,Graduate,Single,2,Existing Customer,Silver,$60K - $80K,36,1,1
720949083,44,F,3,Uneducated,Single,5,Existing Customer,Blue,Less than $40K,33,5,3
720950283,47,M,3,High School,Unknown,3,Attrited Customer,Blue,$80K - $120K,34,3,3
720952608,44,F,2,High School,Single,2,Existing Customer,Blue,Less than $40K,29,6,1
720953658,59,F,0,Graduate,Married,4,Existing Customer,Blue,Less than $40K,36,5,3
720959058,44,F,3,Unknown,Single,1,Existing Customer,Blue,Unknown,33,5,3
720961383,47,F,3,Uneducated,Unknown,4,Attrited Customer,Blue,Unknown,36,2,3
720962208,42,M,2,Post-Graduate,Married,2,Attrited Customer,Blue,$60K - $80K,27,2,2
720963258,52,F,3,College,Married,3,Attrited Customer,Blue,Less than $40K,40,3,2
720964683,60,M,0,High School,Single,2,Existing Customer,Blue,$40K - $60K,36,5,3
720967233,43,F,2,Unknown,Married,1,Existing Customer,Blue,Less than $40K,29,4,1
720968583,52,F,2,Unknown,Married,2,Existing Customer,Blue,Unknown,45,3,1
720971358,59,M,0,High School,Single,3,Existing Customer,Blue,$80K - $120K,47,5,3
720973833,49,M,2,Graduate,Divorced,2,Existing Customer,Blue,$60K - $80K,36,5,3
720977358,50,F,2,Unknown,Married,2,Existing Customer,Blue,Less than $40K,36,3,2
720980958,43,F,5,Uneducated,Married,2,Existing Customer,Blue,Less than $40K,30,1,3
720983733,44,M,3,Unknown,Single,3,Attrited Customer,Blue,$60K - $80K,36,2,3
720986958,50,F,2,Graduate,Divorced,5,Attrited Customer,Blue,$40K - $60K,40,6,2
720988083,45,F,1,Uneducated,Married,2,Attrited Customer,Blue,Less than $40K,35,3,3
720989133,41,M,2,College,Married,2,Existing Customer,Blue,Less than $40K,36,2,1
720990183,54,M,5,High School,Married,3,Attrited Customer,Blue,$60K - $80K,36,5,2
720991833,48,F,2,Doctorate,Married,4,Attrited Customer,Blue,Less than $40K,36,4,3
720992883,47,F,4,Graduate,Married,3,Existing Customer,Blue,Less than $40K,37,4,3
720995583,48,M,2,Graduate,Divorced,2,Existing Customer,Silver,$60K - $80K,33,3,2
720997383,52,M,1,Uneducated,Married,3,Attrited Customer,Blue,$80K - $120K,36,2,3
720998358,52,M,0,High School,Married,1,Existing Customer,Silver,$120K +,41,3,3
721000833,49,M,0,Uneducated,Married,2,Existing Customer,Blue,$60K - $80K,38,1,3
721001883,41,M,3,Uneducated,Married,2,Existing Customer,Blue,$60K - $80K,30,3,1
721003008,36,F,4,Graduate,Married,2,Attrited Customer,Blue,Less than $40K,24,3,2
721004133,38,F,2,Graduate,Single,2,Existing Customer,Blue,Less than $40K,25,6,2
721005108,41,M,0,College,Married,2,Existing Customer,Blue,$40K - $60K,29,3,2
721006458,42,F,2,Unknown,Single,3,Existing Customer,Blue,$120K +,35,2,1
721008933,44,F,2,Graduate,Divorced,2,Existing Customer,Blue,$40K - $60K,36,1,1
721011858,63,M,1,Graduate,Unknown,3,Existing Customer,Blue,Less than $40K,52,6,3
721012983,46,M,3,Doctorate,Married,2,Existing Customer,Blue,$80K - $120K,38,6,1
721014858,61,F,0,Graduate,Married,2,Existing Customer,Blue,Less than $40K,53,4,1
721017333,42,F,4,Post-Graduate,Unknown,3,Existing Customer,Blue,Less than $40K,36,4,2
721020858,34,F,1,College,Single,2,Attrited Customer,Blue,Unknown,20,2,2
721022433,44,M,2,Doctorate,Single,2,Existing Customer,Blue,$60K - $80K,36,5,1
721023708,47,M,4,Uneducated,Married,3,Existing Customer,Blue,$60K - $80K,36,3,3
721026033,57,F,1,Unknown,Unknown,2,Existing Customer,Blue,Less than $40K,44,4,3
721027083,47,F,4,Post-Graduate,Married,0,Existing Customer,Blue,Unknown,36,6,1
721028283,40,F,4,High School,Married,3,Existing Customer,Blue,$40K - $60K,28,4,1
721029858,52,F,3,Graduate,Single,2,Existing Customer,Blue,Less than $40K,36,2,1
721032633,55,F,3,Unknown,Single,4,Attrited Customer,Blue,$40K - $60K,32,5,3
721033908,58,M,1,Uneducated,Single,1,Existing Customer,Blue,$60K - $80K,46,6,3
721036233,61,M,0,High School,Married,3,Existing Customer,Blue,$60K - $80K,36,4,3
721038408,38,F,2,High School,Married,2,Existing Customer,Blue,Less than $40K,27,4,1
721039308,40,M,4,Uneducated,Single,2,Existing Customer,Blue,$80K - $120K,36,4,3
721041483,45,M,4,Doctorate,Married,2,Attrited Customer,Blue,$60K - $80K,37,1,2
721043058,58,M,4,Unknown,Married,3,Existing Customer,Blue,$60K - $80K,44,5,1
721044333,34,F,2,College,Married,0,Attrited Customer,Blue,Less than $40K,22,5,2
